Iteration,VS,Thickness,Likelihood,Misfit,Acceptance
859,"[3467, 3655, 3701, 3787, 4312, 4345, 4500]","[1239, 2271, 5676, 6217, 6440, 12365, 0]",0.14135412942756984,3.91,1
863,"[3467, 3655, 3701, 3787, 4312, 4345, 4500]","[1239, 2271, 5676, 6217, 6440, 10265, 0]",0.127067653515176,4.13,1
873,"[3467, 3655, 3701, 3787, 4312, 4345, 4500]","[1239, 2271, 5676, 6217, 6440, 7193, 0]",0.1087867682555978,4.44,1
888,"[3467, 3655, 3701, 3787, 4312, 4345, 4500]","[1239, 2271, 4140, 6217, 6440, 7193, 0]",0.059355543510928054,5.65,1
893,"[3467, 3535, 3701, 3787, 4312, 4345, 4500]","[1239, 2271, 4140, 6217, 6440, 7193, 0]",0.055973951316544236,5.77,1
903,"[3467, 3535, 3701, 3787, 4312, 4345, 4500]","[1239, 1294, 4140, 6217, 6440, 7193, 0]",0.04394703951364384,6.25,1
905,"[3467, 3535, 3701, 3787, 4312, 4345, 4500]","[1239, 1294, 4140, 6217, 6440, 7254, 0]",0.044047690761502736,6.24,1
906,"[3467, 3535, 3701, 3787, 3930, 4345, 4500]","[1239, 1294, 4140, 6217, 6440, 7254, 0]",0.05322432071809914,5.87,1
916,"[3467, 3535, 3701, 3787, 3930, 4345, 4500]","[1239, 1294, 4140, 6217, 6440, 6910, 0]",0.051783812547054435,5.92,1
937,"[3467, 3535, 3701, 3787, 3930, 4345, 4500]","[1239, 1294, 4140, 6217, 6440, 6910, 0]",0.051783812547054435,5.92,0
945,"[3467, 3535, 3701, 3787, 3930, 4345, 4500]","[1239, 1294, 4140, 6217, 6440, 6910, 0]",0.051783812547054435,5.92,1
967,"[3467, 3535, 3701, 3787, 3930, 4345, 4500]","[1239, 1294, 3184, 6217, 6440, 6910, 0]",0.07045950411636039,5.31,1
977,"[3467, 3535, 3687, 3787, 3930, 4345, 4500]","[1239, 1294, 3184, 6217, 6440, 6910, 0]",0.06945246528854922,5.33,1
994,"[3467, 3535, 3687, 3787, 3930, 4345, 4500]","[1239, 1294, 3184, 6217, 6225, 6910, 0]",0.07283879367730878,5.24,1
998,"[3126, 3535, 3687, 3787, 3930, 4345, 4500]","[1239, 1294, 3184, 6217, 6225, 6910, 0]",0.07464752985269611,5.19,1
1000,"[3126, 3535, 3687, 3787, 3930, 4345, 4500]","[1239, 2143, 3184, 6217, 6225, 6910, 0]",0.05511729881148871,5.8,1
1002,"[3126, 3535, 3687, 3787, 3930, 4345, 4500]","[1239, 2143, 3184, 6217, 6225, 6910, 0]",0.05511729881148871,5.8,1
1007,"[3126, 3535, 3687, 3787, 3930, 4345, 4500]","[1239, 2143, 3184, 6217, 6225, 8861, 0]",0.06108984077223969,5.59,1
1008,"[3126, 3535, 3687, 3787, 3930, 4345, 4500]","[1239, 2143, 3188, 6217, 6225, 8861, 0]",0.061062666153731154,5.59,1
1017,"[3126, 3535, 3687, 3787, 3930, 4345, 4500]","[1239, 1463, 3188, 6217, 6225, 8861, 0]",0.07660840707853078,5.14,1
1030,"[3126, 3535, 3687, 3787, 3930, 4345, 4500]","[1239, 1463, 3188, 6217, 6225, 8861, 0]",0.07660840707853078,5.14,0
1033,"[2980, 3535, 3687, 3787, 3930, 4345, 4500]","[1239, 1463, 3188, 6217, 6225, 8861, 0]",0.07402541577647226,5.21,1
1037,"[2908, 3535, 3687, 3787, 3930, 4345, 4500]","[1239, 1463, 3188, 6217, 6225, 8861, 0]",0.07100003273531572,5.29,1
1051,"[2908, 3535, 3687, 3787, 3930, 4345, 4500]","[1239, 1463, 3188, 6217, 6225, 9047, 0]",0.07174448455469616,5.27,1
1056,"[2908, 3535, 3687, 3787, 3945, 4345, 4500]","[1239, 1463, 3188, 6217, 6225, 9047, 0]",0.07297460300707068,5.24,1
1061,"[2908, 3535, 3687, 3787, 3945, 4345, 4500]","[1239, 1463, 3188, 6217, 6225, 9047, 0]",0.07297460300707068,5.24,1
1066,"[2908, 3535, 3687, 3787, 3945, 4345, 4500]","[1239, 1463, 3188, 6217, 6225, 9047, 0]",0.07297460300707068,5.24,0
1067,"[2400, 3535, 3687, 3787, 3945, 4345, 4500]","[1239, 1463, 3188, 6217, 6225, 9047, 0]",0.03436432484072742,6.74,1
1087,"[2400, 3535, 3687, 3787, 3945, 4345, 4500]","[1239, 1463, 3188, 6217, 6225, 9047, 0]",0.03436432484072742,6.74,1
1091,"[2400, 3535, 3650, 3787, 3945, 4345, 4500]","[1239, 1463, 3188, 6217, 6225, 9047, 0]",0.031338296568011424,6.93,1
1096,"[2400, 3535, 3650, 3787, 3945, 4345, 4500]","[1239, 1463, 3188, 6217, 6225, 10895, 0]",0.03421827541051309,6.75,1
1110,"[2400, 3535, 3650, 3787, 3945, 4345, 4500]","[1239, 1463, 3188, 6217, 6754, 10895, 0]",0.034110800763370815,6.76,1
1114,"[2400, 3535, 3650, 3787, 3942, 4345, 4500]","[1239, 1463, 3188, 6217, 6754, 10895, 0]",0.033862866983681406,6.77,1
