Iteration,VS,Thickness,Likelihood,Misfit,Acceptance
418,"[3595, 3898, 3963, 4070, 4223, 4393, 4500]","[1950, 3179, 3682, 6418, 6874, 19949, 0]",0.24171798037470774,2.84,1
432,"[3595, 3898, 3963, 4070, 4116, 4393, 4500]","[1950, 3179, 3682, 6418, 6874, 19949, 0]",0.22011299755048003,3.03,1
448,"[3595, 3898, 3963, 4070, 4116, 4393, 4500]","[1950, 2359, 3682, 6418, 6874, 19949, 0]",0.24443522696206393,2.82,1
450,"[3595, 3898, 3963, 4070, 4116, 4393, 4500]","[1950, 2359, 3682, 6418, 11023, 19949, 0]",0.2431140232818318,2.83,1
454,"[3595, 3898, 3963, 4070, 4116, 4393, 4500]","[1950, 2359, 3682, 6418, 11023, 19510, 0]",0.24155763880472542,2.84,1
455,"[3595, 3898, 3963, 4070, 4116, 4393, 4500]","[1950, 2359, 3682, 6418, 11023, 18143, 0]",0.24005327795546114,2.85,1
457,"[3595, 3898, 3963, 4070, 4116, 4393, 4500]","[1950, 2359, 3682, 6418, 11023, 18143, 0]",0.24005327795546114,2.85,1
465,"[3595, 3718, 3963, 4070, 4116, 4393, 4500]","[1950, 2359, 3682, 6418, 11023, 18143, 0]",0.2487694629095759,2.78,1
467,"[3595, 3718, 3963, 4070, 4116, 4393, 4500]","[1950, 2359, 3682, 10525, 11023, 18143, 0]",0.26626503102907306,2.65,1
470,"[3595, 3718, 3853, 4070, 4116, 4393, 4500]","[1950, 2359, 3682, 10525, 11023, 18143, 0]",0.23244488802412183,2.92,1
471,"[3595, 3718, 3853, 4070, 4116, 4393, 4500]","[1950, 2359, 3682, 7121, 11023, 18143, 0]",0.21999200195244484,3.03,1
475,"[3595, 3718, 3853, 4070, 4116, 4393, 4500]","[1950, 3184, 3682, 7121, 11023, 18143, 0]",0.21952011415806177,3.03,1
480,"[3595, 3718, 3853, 4070, 4116, 4393, 4500]","[1950, 3184, 3682, 7121, 11936, 18143, 0]",0.23709662830860082,2.88,1
503,"[3595, 3718, 3853, 4070, 4116, 4393, 4500]","[1950, 3184, 3682, 7121, 13544, 18143, 0]",0.2128577219625949,3.09,1
507,"[3595, 3718, 3853, 3895, 4116, 4393, 4500]","[1950, 3184, 3682, 7121, 13544, 18143, 0]",0.23324723283609536,2.91,1
515,"[3595, 3718, 3853, 3895, 4116, 4393, 4500]","[1950, 3184, 3682, 7121, 12204, 18143, 0]",0.26918384285413255,2.62,1
519,"[3595, 3718, 3853, 3895, 4049, 4393, 4500]","[1950, 3184, 3682, 7121, 12204, 18143, 0]",0.2602545913795698,2.69,1
521,"[3595, 3718, 3853, 3895, 4049, 4393, 4500]","[1950, 3184, 3682, 7121, 12204, 18143, 0]",0.2602545913795698,2.69,0
523,"[3595, 3718, 3853, 3895, 4049, 4393, 4500]","[1950, 3184, 3239, 7121, 12204, 18143, 0]",0.25955866230157554,2.7,1
525,"[3595, 3718, 3853, 3895, 4049, 4393, 4500]","[1950, 3184, 3239, 7804, 12204, 18143, 0]",0.25907305043181117,2.7,1
527,"[3595, 3718, 3853, 3895, 4049, 4393, 4500]","[1950, 3184, 3239, 7804, 10049, 18143, 0]",0.23506224578888563,2.9,1
536,"[3595, 3718, 3853, 3895, 4049, 4393, 4500]","[1950, 3184, 3239, 7804, 10049, 18366, 0]",0.23701753644927878,2.88,1
544,"[3595, 3718, 3853, 3895, 4049, 4393, 4500]","[1950, 3184, 3239, 7804, 10049, 18366, 0]",0.23701753644927878,2.88,0
547,"[3595, 3718, 3853, 3895, 4049, 4393, 4500]","[1950, 3184, 3239, 7804, 9478, 18366, 0]",0.22404883814843693,2.99,1
548,"[3595, 3718, 3853, 3895, 4049, 4393, 4500]","[1950, 3184, 3239, 7804, 9478, 28414, 0]",0.21083845666765702,3.11,1
549,"[3595, 3718, 3853, 3895, 4049, 4393, 4500]","[1950, 3184, 3361, 7804, 9478, 28414, 0]",0.21414581586261855,3.08,1
555,"[3595, 3718, 3853, 3895, 4049, 4393, 4500]","[1950, 3184, 3785, 7804, 9478, 28414, 0]",0.22404017828422026,2.99,1
557,"[3595, 3718, 3853, 3895, 4049, 4393, 4500]","[1950, 3184, 3785, 7804, 8874, 28414, 0]",0.22026904561371732,3.03,1
558,"[3595, 3718, 3853, 3895, 4049, 4393, 4500]","[1950, 3184, 3785, 7804, 8874, 28006, 0]",0.22300610473772803,3.0,1
563,"[3595, 3718, 3853, 3895, 4049, 4393, 4500]","[1950, 3184, 3785, 7804, 8874, 28006, 0]",0.22300610473772803,3.0,0
564,"[3595, 3718, 3853, 3895, 4049, 4393, 4500]","[2880, 3184, 3785, 7804, 8874, 28006, 0]",0.220094174641339,3.03,1
565,"[3595, 3718, 3853, 3895, 4049, 4296, 4500]","[2880, 3184, 3785, 7804, 8874, 28006, 0]",0.23730139947221623,2.88,1
570,"[3595, 3718, 3853, 3895, 4049, 4295, 4500]","[2880, 3184, 3785, 7804, 8874, 28006, 0]",0.23696330200632587,2.88,1
576,"[3445, 3718, 3853, 3895, 4049, 4295, 4500]","[2880, 3184, 3785, 7804, 8874, 28006, 0]",0.22008237326106103,3.03,1
579,"[3445, 3718, 3853, 3895, 4049, 4269, 4500]","[2880, 3184, 3785, 7804, 8874, 28006, 0]",0.22081520613114147,3.02,1
612,"[3445, 3718, 3853, 3895, 4049, 4269, 4500]","[2880, 3184, 3785, 7804, 8874, 28006, 0]",0.22081520613114147,3.02,1
613,"[3445, 3718, 3853, 3895, 4049, 4269, 4500]","[2880, 3184, 3785, 7804, 8831, 28006, 0]",0.220267847295578,3.03,1
616,"[3445, 3718, 3853, 3895, 4049, 4269, 4500]","[2880, 3184, 3672, 7804, 8831, 28006, 0]",0.22075804356310066,3.02,1
627,"[3445, 3718, 3853, 3895, 4049, 4269, 4500]","[2880, 3184, 3672, 6601, 8831, 28006, 0]",0.2209866473175075,3.02,1
630,"[3483, 3718, 3853, 3895, 4049, 4269, 4500]","[2880, 3184, 3672, 6601, 8831, 28006, 0]",0.2241671973787401,2.99,1
640,"[3483, 3718, 3853, 3895, 4049, 4269, 4500]","[2880, 3184, 3672, 6601, 8831, 24042, 0]",0.28245048544103146,2.53,1
644,"[3483, 3718, 3853, 3895, 4049, 4269, 4500]","[2880, 3184, 3672, 6601, 11815, 24042, 0]",0.26211406794617637,2.68,1
645,"[3272, 3718, 3853, 3895, 4049, 4269, 4500]","[2880, 3184, 3672, 6601, 11815, 24042, 0]",0.2237979309973235,2.99,1
646,"[3397, 3718, 3853, 3895, 4049, 4269, 4500]","[2880, 3184, 3672, 6601, 11815, 24042, 0]",0.24784819095467137,2.79,1
650,"[3397, 3718, 3853, 3895, 4049, 4269, 4500]","[2880, 3184, 3672, 6601, 11815, 23680, 0]",0.254271669589924,2.74,1
