Iteration,VS,Thickness,Likelihood,Misfit,Acceptance,VpVs0
230,"[829, 2495, 2908, 3379, 3468, 3734, 4356]","[738, 1033, 1126, 4013, 7587, 15434, 0]",0.0147464397708728,8.43,1,3.32
231,"[829, 2495, 2908, 3379, 3468, 3734, 4356]","[738, 1033, 1126, 5772, 7587, 15434, 0]",0.0071497730876261,9.88,1,3.32
233,"[829, 2495, 2908, 3379, 3468, 3734, 4356]","[738, 1033, 1126, 5772, 7587, 17695, 0]",0.0020010630326872,12.43,1,3.32
238,"[829, 2495, 2908, 3379, 3468, 3734, 4356]","[738, 1033, 1126, 5772, 7587, 17695, 0]",0.0020010630326872,12.43,0,3.32
240,"[829, 2495, 3216, 3379, 3468, 3734, 4356]","[738, 1033, 1126, 5772, 7587, 17695, 0]",0.0020543980327189,12.38,1,3.32
243,"[829, 2495, 3216, 3379, 3468, 3734, 4342]","[738, 1033, 1126, 5772, 7587, 17695, 0]",0.0021410829498504,12.29,1,3.32
245,"[829, 2495, 3216, 3379, 3468, 3734, 4342]","[738, 1033, 1126, 5772, 7587, 14833, 0]",0.0104358185133277,9.13,1,3.32
246,"[829, 2495, 3216, 3379, 3468, 3734, 4342]","[738, 1033, 1126, 5772, 7587, 14833, 0]",0.0104358185133277,9.13,0,3.32
250,"[829, 2495, 3216, 3379, 3468, 3734, 4342]","[738, 1033, 1126, 5772, 6540, 14833, 0]",0.015631145007451,8.32,1,3.32
251,"[829, 2495, 3216, 3379, 3468, 3734, 4342]","[738, 1033, 1126, 5772, 6540, 14833, 0]",0.017892646941652,8.05,1,3.46
252,"[829, 2495, 3216, 3379, 3468, 3876, 4342]","[738, 1033, 1126, 5772, 6540, 14833, 0]",0.0150299528251898,8.4,1,3.46
254,"[829, 2495, 3216, 3379, 3468, 3876, 4342]","[738, 1033, 1126, 5772, 6540, 14833, 0]",0.0150299528251898,8.4,0,3.46
255,"[923, 2495, 3216, 3379, 3468, 3876, 4342]","[738, 1033, 1126, 5772, 6540, 14833, 0]",0.0338299128228133,6.77,1,3.37
258,"[923, 2495, 3216, 3379, 3468, 3803, 4342]","[738, 1033, 1126, 5772, 6540, 14833, 0]",0.0386570507825966,6.51,1,3.37
259,"[923, 2495, 3216, 3379, 3468, 3803, 4342]","[738, 1033, 3310, 5772, 6540, 14833, 0]",0.0206414473459951,7.76,1,3.37
264,"[923, 2495, 3216, 3379, 3468, 3803, 4342]","[738, 1033, 3310, 5772, 6540, 14833, 0]",0.0206414473459951,7.76,0,3.37
265,"[923, 2495, 3216, 3379, 3468, 3803, 4169]","[738, 1033, 3310, 5772, 6540, 14833, 0]",0.0214922355603086,7.68,1,3.37
267,"[923, 2495, 3216, 3379, 3468, 3803, 4169]","[738, 1033, 3310, 5772, 6540, 12542, 0]",0.0399524288936682,6.44,1,3.37
269,"[923, 2400, 3216, 3379, 3468, 3803, 4169]","[738, 1033, 3310, 5772, 6540, 12542, 0]",0.0322578990314548,6.87,1,3.37
271,"[923, 2400, 3216, 3379, 3468, 3803, 4169]","[738, 1033, 3310, 5772, 6540, 12542, 0]",0.0322578990314548,6.87,0,3.37
272,"[923, 2400, 3216, 3379, 3468, 3803, 4169]","[738, 1033, 3310, 5772, 8795, 12542, 0]",0.0177463063724499,8.06,1,3.37
279,"[923, 2400, 3216, 3379, 3468, 3803, 4091]","[738, 1033, 3310, 5772, 8795, 12542, 0]",0.0178227237339294,8.05,1,3.37
283,"[923, 2400, 3216, 3379, 3468, 3814, 4091]","[738, 1033, 3310, 5772, 8795, 12542, 0]",0.0182716696825912,8.0,1,3.37
285,"[923, 2400, 3216, 3379, 3468, 3814, 4091]","[738, 1033, 3362, 5772, 8795, 12542, 0]",0.0176394366378306,8.08,1,3.37
286,"[923, 2400, 3216, 3379, 3468, 3814, 4091]","[738, 1033, 3362, 5772, 8795, 12542, 0]",0.0176394366378306,8.08,1,3.37
289,"[923, 2400, 3212, 3379, 3468, 3814, 4091]","[738, 1033, 3362, 5772, 8795, 12542, 0]",0.0177698463504933,8.06,1,3.37
290,"[923, 2400, 3212, 3379, 3468, 3814, 4091]","[738, 1033, 1582, 5772, 8795, 12542, 0]",0.0245952019453653,7.41,1,3.37
296,"[905, 2400, 3212, 3379, 3468, 3814, 4091]","[738, 1033, 1582, 5772, 8795, 12542, 0]",0.0202614137547964,7.8,1,3.3
297,"[905, 2400, 2897, 3379, 3468, 3814, 4091]","[738, 1033, 1582, 5772, 8795, 12542, 0]",0.0185027965992658,7.98,1,3.3
299,"[926, 2400, 2897, 3379, 3468, 3814, 4091]","[738, 1033, 1582, 5772, 8795, 12542, 0]",0.0222874048355217,7.61,1,3.4
302,"[926, 2400, 2897, 3379, 3468, 3814, 3861]","[738, 1033, 1582, 5772, 8795, 12542, 0]",0.0137538620164349,8.57,1,3.4
312,"[926, 2400, 2897, 3379, 3468, 3814, 3861]","[738, 1033, 1582, 5772, 11364, 12542, 0]",0.0151700694859305,8.38,1,3.4
317,"[926, 2400, 2897, 3379, 3468, 3814, 3861]","[738, 1033, 1582, 5772, 11364, 12868, 0]",0.0148521808492288,8.42,1,3.4
318,"[926, 2400, 2897, 3379, 3468, 3814, 3861]","[738, 1033, 1531, 5772, 11364, 12868, 0]",0.0146824934523354,8.44,1,3.4
320,"[1029, 2400, 2897, 3379, 3468, 3814, 3861]","[738, 1033, 1531, 5772, 11364, 12868, 0]",0.0138527611815571,8.56,1,3.46
323,"[1029, 2400, 2897, 3410, 3468, 3814, 3861]","[738, 1033, 1531, 5772, 11364, 12868, 0]",0.01331876094577,8.64,1,3.46
327,"[1029, 2400, 2897, 3410, 3468, 3814, 3861]","[738, 1033, 1531, 5772, 11364, 12868, 0]",0.0130143828481383,8.68,1,3.43
328,"[973, 2400, 2897, 3410, 3468, 3814, 3861]","[738, 1033, 1531, 5772, 11364, 12868, 0]",0.0150601439236785,8.39,1,3.44
336,"[973, 2400, 2897, 3410, 3484, 3814, 3861]","[738, 1033, 1531, 5772, 11364, 12868, 0]",0.0149393031020522,8.41,1,3.44
337,"[973, 2400, 2897, 3410, 3484, 3814, 3861]","[738, 1033, 1845, 5772, 11364, 12868, 0]",0.0179076902927439,8.05,1,3.44
339,"[973, 2400, 2897, 3410, 3484, 3814, 3861]","[738, 1033, 1845, 5772, 11364, 12868, 0]",0.0144009694578078,8.48,1,3.16
343,"[973, 2400, 2897, 3410, 3484, 3814, 3861]","[738, 1033, 1845, 5772, 11364, 12868, 0]",0.0144009694578078,8.48,1,3.16
348,"[973, 2400, 2897, 3410, 3484, 3814, 3861]","[738, 1033, 1845, 5772, 6773, 12868, 0]",0.0121546478626123,8.82,1,3.16
352,"[973, 2400, 2897, 3410, 3484, 3814, 3861]","[738, 1033, 1845, 5772, 6773, 12868, 0]",0.015463132676016,8.34,1,3.46
353,"[973, 2400, 2897, 3410, 3484, 3814, 3861]","[738, 1033, 1845, 5772, 6773, 12868, 0]",0.0146228217547778,8.45,1,3.37
355,"[973, 2400, 2897, 3104, 3484, 3814, 3861]","[738, 1033, 1845, 5772, 6773, 12868, 0]",0.0151269353092421,8.38,1,3.37
