Iteration,VS,Thickness,Likelihood,Misfit,Acceptance,VpVs0
225,"[1221, 2876, 3140, 3325, 3379, 4195, 4500]","[858, 1522, 1598, 1764, 3986, 19232, 0]",0.025559816323720626,7.33,1,3.0
229,"[1178, 2876, 3140, 3325, 3379, 4195, 4500]","[858, 1522, 1598, 1764, 3986, 19232, 0]",0.027731316518487436,7.17,1,2.73
232,"[1178, 2876, 3140, 3325, 3379, 4195, 4500]","[858, 1522, 1598, 1764, 3986, 19232, 0]",0.02330517440713449,7.52,1,2.59
235,"[1178, 2876, 3140, 3325, 3379, 4195, 4500]","[858, 1522, 1598, 1764, 3986, 22409, 0]",0.0210523079863669,7.72,1,2.59
236,"[1178, 2876, 3140, 3325, 3379, 4195, 4500]","[858, 1522, 1663, 1764, 3986, 22409, 0]",0.020309285947207347,7.79,1,2.59
237,"[1109, 2876, 3140, 3325, 3379, 4195, 4500]","[858, 1522, 1663, 1764, 3986, 22409, 0]",0.019368366442277803,7.89,1,2.55
241,"[1109, 2876, 3140, 3325, 3379, 4195, 4500]","[858, 1522, 1663, 1764, 4118, 22409, 0]",0.01790777326679565,8.05,1,2.55
242,"[1250, 2876, 3140, 3325, 3379, 4195, 4500]","[858, 1522, 1663, 1764, 4118, 22409, 0]",0.01478570979434137,8.43,1,2.55
245,"[1250, 2876, 3229, 3325, 3379, 4195, 4500]","[858, 1522, 1663, 1764, 4118, 22409, 0]",0.018120729705771436,8.02,1,2.55
246,"[1212, 2876, 3229, 3325, 3379, 4195, 4500]","[858, 1522, 1663, 1764, 4118, 22409, 0]",0.024180642497442385,7.44,1,2.7
248,"[1212, 2876, 3284, 3325, 3379, 4195, 4500]","[858, 1522, 1663, 1764, 4118, 22409, 0]",0.02712836901412833,7.21,1,2.7
250,"[1212, 2876, 3284, 3325, 3379, 4195, 4500]","[858, 1522, 1663, 1764, 4118, 22409, 0]",0.02712836901412833,7.21,0,2.7
260,"[1229, 2876, 3284, 3325, 3379, 4195, 4500]","[858, 1522, 1663, 1764, 4118, 22409, 0]",0.024694243303759703,7.4,1,2.68
263,"[1229, 2876, 3284, 3325, 3379, 4195, 4500]","[858, 1522, 1663, 1764, 4118, 22409, 0]",0.024694243303759703,7.4,0,2.68
