Iteration,VS,Thickness,Likelihood,Misfit,Acceptance
471,"[2449, 2649, 3026, 3642, 3733, 4121, 4427]","[1005, 1886, 3743, 7617, 9529, 10668, 0]",0.10511963815036512,4.51,1
479,"[2449, 2649, 3026, 3642, 3733, 4121, 4427]","[1005, 2037, 3743, 7617, 9529, 10668, 0]",0.1132448777831848,4.36,1
481,"[2449, 2649, 3026, 3642, 3733, 4121, 4427]","[1005, 2037, 2981, 7617, 9529, 10668, 0]",0.09121263280477607,4.79,1
483,"[2449, 2649, 3026, 3642, 3733, 4121, 4427]","[1005, 2037, 2981, 7617, 9529, 10668, 0]",0.09121263280477607,4.79,0
490,"[2449, 2649, 3026, 3642, 3733, 4121, 4427]","[1005, 2349, 2981, 7617, 9529, 10668, 0]",0.10804725090001405,4.45,1
493,"[2449, 2649, 3026, 3642, 3733, 4121, 4427]","[1005, 2349, 2981, 7617, 9325, 10668, 0]",0.11359133460804975,4.35,1
500,"[2449, 2649, 3026, 3642, 3733, 4121, 4427]","[1005, 2349, 2981, 7617, 9325, 14513, 0]",0.09381847157400204,4.73,1
501,"[2400, 2649, 3026, 3642, 3733, 4121, 4427]","[1005, 2349, 2981, 7617, 9325, 14513, 0]",0.09273156981574282,4.76,1
537,"[2400, 2649, 3026, 3642, 3733, 4121, 4427]","[1005, 2349, 2981, 7617, 9325, 14513, 0]",0.09273156981574282,4.76,1
538,"[2450, 2649, 3026, 3642, 3733, 4121, 4427]","[1005, 2349, 2981, 7617, 9325, 14513, 0]",0.09342941340515279,4.74,1
543,"[2450, 2649, 3026, 3642, 3733, 4121, 4427]","[1005, 2349, 4620, 7617, 9325, 14513, 0]",0.11246218197321851,4.37,1
546,"[2450, 2649, 3026, 3642, 3733, 4121, 4462]","[1005, 2349, 4620, 7617, 9325, 14513, 0]",0.1024895263680521,4.56,1
548,"[2400, 2649, 3026, 3642, 3733, 4121, 4462]","[1005, 2349, 4620, 7617, 9325, 14513, 0]",0.09746516431889919,4.66,1
551,"[2400, 2649, 3026, 3642, 3733, 4094, 4462]","[1005, 2349, 4620, 7617, 9325, 14513, 0]",0.09381866763948951,4.73,1
