Iteration,VS,Thickness,Likelihood,Misfit,Acceptance,VpVs0
191,"[1062, 3052, 3221, 3880, 4042, 4217, 4500]","[673, 1337, 3762, 5358, 7467, 12983, 0]",0.0187173901568383,7.96,1,3.19
193,"[1062, 3052, 3221, 3880, 4042, 4217, 4500]","[673, 1337, 3762, 5358, 7467, 14474, 0]",0.0140847519642035,8.53,1,3.19
201,"[1062, 3052, 3221, 3880, 4042, 4217, 4500]","[673, 1337, 3762, 5358, 7467, 14305, 0]",0.0148922694200536,8.41,1,3.19
203,"[1101, 3052, 3221, 3880, 4042, 4217, 4500]","[673, 1337, 3762, 5358, 7467, 14305, 0]",0.0124552898250921,8.77,1,3.23
205,"[1101, 3052, 3421, 3880, 4042, 4217, 4500]","[673, 1337, 3762, 5358, 7467, 14305, 0]",0.0243053639451234,7.43,1,3.23
209,"[1101, 3052, 3421, 3880, 4042, 4217, 4500]","[673, 1337, 3762, 5358, 7467, 15241, 0]",0.0209010421530965,7.74,1,3.23
211,"[1101, 3052, 3421, 3880, 4042, 4217, 4500]","[673, 1337, 3762, 5358, 7467, 15241, 0]",0.0209010421530965,7.74,0,3.23
212,"[1101, 3052, 3421, 3880, 4042, 4217, 4500]","[673, 1337, 3762, 5358, 7467, 15241, 0]",0.0209010421530965,7.74,0,3.23
214,"[1101, 3052, 3421, 3880, 4042, 4217, 4500]","[673, 1337, 3762, 5358, 7467, 15241, 0]",0.0209010421530965,7.74,1,3.23
220,"[1101, 3052, 3421, 3880, 4042, 4217, 4500]","[673, 1337, 3762, 5358, 7467, 15241, 0]",0.0209010421530965,7.74,0,3.23
222,"[1101, 3052, 3421, 3880, 4042, 4217, 4500]","[673, 1337, 3762, 5358, 7467, 15241, 0]",0.0199801687232756,7.83,1,3.14
227,"[1101, 3052, 3421, 3880, 4042, 4217, 4500]","[673, 1337, 3762, 5772, 7467, 15241, 0]",0.0177045666797164,8.07,1,3.14
228,"[1101, 3052, 3421, 3880, 4042, 4217, 4500]","[673, 1337, 3762, 5772, 6518, 15241, 0]",0.022053758113578,7.63,1,3.14
232,"[1101, 3052, 3421, 3880, 4042, 4217, 4500]","[673, 1337, 3762, 5772, 6518, 16142, 0]",0.0191018078581376,7.92,1,3.14
234,"[1101, 3052, 3421, 3880, 4042, 4217, 4315]","[673, 1337, 3762, 5772, 6518, 16142, 0]",0.0189268569612948,7.93,1,3.14
235,"[1101, 3052, 3421, 3880, 4042, 4217, 4315]","[673, 1337, 3762, 4425, 6518, 16142, 0]",0.0221272526662987,7.62,1,3.14
238,"[1101, 3052, 3421, 3880, 4042, 4217, 4315]","[673, 1337, 1910, 4425, 6518, 16142, 0]",0.0205769714944656,7.77,1,3.14
241,"[1101, 3389, 3421, 3880, 4042, 4217, 4315]","[673, 1337, 1910, 4425, 6518, 16142, 0]",0.0220714074165906,7.63,1,3.14
243,"[1101, 3389, 3421, 3880, 4042, 4217, 4315]","[673, 1337, 1910, 4425, 6518, 16142, 0]",0.0220714074165906,7.63,0,3.14
244,"[1101, 3389, 3421, 3880, 4042, 4217, 4315]","[673, 1337, 1910, 4425, 6518, 16142, 0]",0.0220714074165906,7.63,0,3.14
253,"[1101, 3389, 3421, 3880, 4042, 4217, 4315]","[673, 1337, 1910, 4425, 6518, 13829, 0]",0.0218658436584534,7.65,1,3.14
255,"[1101, 3389, 3421, 3880, 4042, 4217, 4315]","[673, 1337, 1910, 5721, 6518, 13829, 0]",0.0235863635033117,7.49,1,3.14
258,"[1101, 3389, 3421, 3880, 4042, 4217, 4315]","[673, 1337, 1910, 5721, 6518, 13030, 0]",0.023529205147695,7.5,1,3.14
261,"[1101, 3389, 3421, 3880, 4042, 4163, 4315]","[673, 1337, 1910, 5721, 6518, 13030, 0]",0.0257144263501426,7.32,1,3.14
